"REF_DATE","GEO","DGUID","Toronto Stock Exchange Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1989-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3558.32","","","","2"
"1989-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3702.33","","","","2"
"1989-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3749.56","","","","2"
"1989-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3927.90","","","","2"
"1989-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3881.53","","","","2"
"1989-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3755.64","","","","2"
"1989-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3902.91","","","","2"
"1989-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3911.18","","","","2"
"1990-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3690.45","","","","2"
"1990-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3628.43","","","","2"
"1990-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3633.93","","","","2"
"1990-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3323.29","","","","2"
"1990-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3324.60","","","","2"
"1990-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3473.75","","","","2"
"1990-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3551.54","","","","2"
"1990-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3329.73","","","","2"
"1990-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3144.17","","","","2"
"1990-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3078.99","","","","2"
"1990-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3049.46","","","","2"
"1990-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3150.64","","","","2"
"1991-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3150.88","","","","2"
"1991-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3263.38","","","","2"
"1991-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3445.43","","","","2"
"1991-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3460.72","","","","2"
"1991-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3441.25","","","","2"
"1991-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3459.54","","","","2"
"1991-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3471.17","","","","2"
"1991-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3469.51","","","","2"
"1991-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3378.38","","","","2"
"1991-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3324.18","","","","2"
"1991-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3430.65","","","","2"
"1991-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3315.91","","","","2"
"1992-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3478.03","","","","2"
"1992-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3529.59","","","","2"
"1992-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3401.47","","","","2"
"1992-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3299.09","","","","2"
"1992-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3351.93","","","","2"
"1992-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3321.43","","","","2"
"1992-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3392.21","","","","2"
"1992-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3360.45","","","","2"
"1992-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3289.01","","","","2"
"1992-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3149.97","","","","2"
"1992-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3213.67","","","","2"
"1992-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3255.17","","","","2"
"1993-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3263.19","","","","2"
"1993-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3301.02","","","","2"
"1993-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3425.26","","","","2"
"1993-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3582.74","","","","2"
"1993-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3762.70","","","","2"
"1993-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3848.86","","","","2"
"1993-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3827.35","","","","2"
"1993-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3945.87","","","","2"
"1993-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3918.07","","","","2"
"1993-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3969.62","","","","2"
"1993-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","4160.15","","","","2"
"1993-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","4195.74","","","","2"
"1994-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","4344.60","","","","2"
"1994-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","4327.02","","","","2"
"1994-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","4276.69","","","","2"
"1994-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","4092.62","","","","2"
"1994-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","4157.69","","","","2"
"1994-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","4025.25","","","","2"
"1994-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","4034.66","","","","2"
"1994-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","4160.12","","","","2"
"1994-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","4313.23","","","","2"
"1994-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","4220.24","","","","2"
"1994-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3999.51","","","","2"
"1994-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","4016.45","","","","2"
"1995-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","3983.34","","","","2"
"1995-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","4015.49","","","","2"
"1995-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","4072.14","","","","2"
"1995-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","4243.01","","","","2"
"1995-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","4255.81","","","","2"
"1995-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","4517.73","","","","2"
"1995-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","4527.33","","","","2"
"1995-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","4514.79","","","","2"
"1995-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","4486.91","","","","2"
"1995-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","4280.03","","","","2"
"1995-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","4444.99","","","","2"
"1995-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units","0","v122619","1.2","4611.58","","","","2"
